Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Samoa,WSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.9,15.7,15.5,15.3,15
Samoa,WSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,62.27850325,77.62510602,63.58317294,..,..
San Marino,SMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,60.18230126,..,..
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
San Marino,SMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.9,1.9,1.8,1.7,1.6
San Marino,SMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,110.0745371,109.1511461,112.856761,113.9558976,114.4418193
Sao Tome and Principe,STP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.0999999,2.4000001,2.5999999,2.9000001,3.2
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.26376343,69.42658234,74.27,71,75.18190765
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.601687734,0.590490156,0.627758516,0.663406498,..
Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.82,28,29.9312292,31.9,32
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.5,16.9,15.5,14.4,13.5
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,92.7489069,87.60991404,84.00397897,77.05612525,77.07806339
Saudi Arabia,SAU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.9,99.93,100,100
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,17.69171234,17.1603242,16.33476362,15.26878053,..
Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,69.6162358,74.87927469,94.17559961,93.31000185,95.7247356
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,13.32567233,9.87273833,10.22384814,9.469201025,7.812684846
Saudi Arabia,SAU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.8,7.3,6.9,6.6,6.3
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,166.4563349,147.7417643,121.4789509,122.5733112,120.5147446
Senegal,SEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.4,26.6,25.799999,25.1,24.5
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.5,64.5,61.7,66,70.4
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.636556012,0.661619418,0.620648569,0.621912357,..
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.7,25.66476804,29.64312367,35.3,39.5
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.209099171,1.602097454,1.471063,1.658240078,1.51347929
Senegal,SEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.7,33.3,32,30.8,29.8
Senegal,SEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.6135684,101.2869961,102.1986069,104.450641,109.721371
Serbia,SRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,66.900002,66.800003,66.699997,66.400002,66.099998
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,100,100,100,99.8
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.36470223,6.551132125,6.680095225,6.521922194,..
Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.3170254,67.05684137,70.33083553,73.36070915,77.41677362
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.826086336,1.745155727,1.837507527,1.614937596,2.216105685
Serbia,SRB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4,5.2,5.1,5,4.9
Serbia,SRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,129.3835881,129.1774948,123.1427546,121.0748239,122.0477413
Seychelles,SYC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.352230274,5.703602776,6.155900796,6.407474008,..
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.25961786,56.51470815,58.76981124,70.1,75
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.314079694,1.535705992,1.484521213,1.380046268,1.335361292
Seychelles,SYC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.7,12.8,12.7,12.5,12.3
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,156.0824612,158.6636715,173.49665,184.2980143,198.1522217
Sierra Leone,SLE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.5,0.5,0.60000002,0.60000002,0.69999999
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.52425957,20.3,23.4,26.1,22.7
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.131066917,0.130989244,0.129533212,0.133330736,..
Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.344421603,11.77318438,13.23693043,15.8,16.8
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.923453252,1.116382358,1.093816897,0.751992569,0.73496769
Sierra Leone,SLE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,95.1,89.7,87.3,84.8,82.4
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,78.87713099,85.67897704,88.46989546,83.07224041,86.13360825
Singapore,SGP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.220412567,8.232150937,8.451151436,8.399134832,..
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.012957,84.45226789,84.45226789,88.16563603,88.94925269
Singapore,SGP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.046712659,3.099315294,2.9841821,2.835500815,2.86534683
Singapore,SGP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.2,2.2,2.2,2.1,2
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,147.2259695,149.6506495,146.8437245,148.821563,155.6474064
Sint Maarten (Dutch part),SXM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..
Slovak Republic,SVK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.669455793,5.80025256,6.173665694,6.058635474,..
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.63468203,80.47585728,81.62566752,80.44892248,82.8536605
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.114488089,1.119041611,1.106087502,1.226740174,1.715226084
Slovak Republic,SVK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.1,5,4.9,4.9,4.8
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,122.8114558,128.4435529,130.6513152,132.801823,135.5967816
Slovenia,SVN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.382264187,6.745625513,6.842858166,6.774695332,..
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,73.09865997,75.49850426,78.88542636,79.7499766,83.1083578
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.930119532,1.004287078,0.981831089,0.978150097,1.057394138
Slovenia,SVN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.1,2,2,1.9,1.8
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,113.6504025,115.0200317,117.6641813,118.6742271,120.8464227
Solomon Islands,SLB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.5,8.5,8.8000002,8.8000002,9
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.1,58.48770142,62.9,66.47304535,70.25849152
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.51398282,0.581171966,0.550288508,0.566740598,..
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.00046498,11.00090227,11.92422906,..,..
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Solomon Islands,SLB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.3,18.8,18.2,17.7,17.1
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,70.41938725,67.24999112,73.1607653,73.83377983,71.37945398
Somalia,SOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.0999999,2.2,2.4000001,2.5999999,3
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.17281151,30.87970161,32.5946312,34.31357574,36.0331955
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.047110994,0.04652594,0.045239052,0.04597479,..
Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.76,1.88,2.004048698,..,..
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Somalia,SOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,83.6,81.4,79.1,76.8,74.8
Somalia,SOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,42.2984343,46.89983586,48.79644016,50.99230249,..
South Africa,ZAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,83.5,84.599998,85.099998,85.900002,86.300003
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.3,84.2,84.4,84.7,85
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.671201555,7.564450881,7.632729355,7.496644895,..
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,51.91911572,54,56.16739447,62.4,68.2
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.099182075,1.065199645,1.030060552,0.984961398,0.978057397
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.6,28,27.6,26.9,26.3
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,158.8829468,146.6221873,155.2323957,159.9306644,165.5999383
South Sudan,SSD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0,0,0,0,0
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.60835743,5.128197193,4.2,6.187970161,6.720535278
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.183843137,0.159704298,0.13931184,0.125729734,..
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,5.5,6.679728051,7.977428907,..,..
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.56146145,4.601531486,2.354537758,3.649892575,3.55818489
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,63.3,63.3,63.3,63.3,63.3
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,27.05386827,24.92495281,25.56130126,17.45870759,20.08628008
Spain,ESP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.517944386,5.314294607,5.654039569,5.5203504,..
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,78.68963187,80.56133294,84.6022457,86.10723553,90.71866533
Spain,ESP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.270823783,1.13772804,1.230690776,1.253935882,1.233438734
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7,2.7,2.7,2.7,2.7
Spain,ESP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,109.4186042,110.480234,112.5612499,115.9942148,118.4398
Sri Lanka,LKA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.700001,27,28.299999,29.5,31.200001
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.3347702,97.5,97.5,99.58686066,100
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.970910825,1.034287601,1.087017348,0.99815413,..
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.1,15.1,21.3,26,29
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.553055,2.114142415,2.119696641,1.842977531,2.011121467
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.5,7.1,6.7,6.4,6.2
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,114.308452,122.7200854,133.4676273,142.6507235,132.9625868
St. Kitts and Nevis,KNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.687133818,4.842239826,4.61219156,4.958236393,..
St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.7,76.81767491,80.71019081,..,..
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.1,13.9,13.6,13.3,12.9
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,142.5873484,148.3447942,147.7144779,..,..
St. Lucia,LCA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,96.5,96.5,96.699997,96.599998,96.599998
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.05250549,97.67999268,98.29696655,98.91943359,99.54777527
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.12135253,1.944142022,2.044707248,2.14415306,..
St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,42.53093047,46.72907806,50.81524478,..,..
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Lucia,LCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.5,20,20.6,21.1,21.6
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,104.8094637,98.12469449,97.64581054,101.6795958,..
St. Martin (French part),MAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..
St. Martin (French part),MAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..
St. Martin (French part),MAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
St. Martin (French part),MAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.099998,94.900002,94.800003,94.699997,94.199997
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.54006958,99.76855469,99.97125244,100,100
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.015851927,2.466496752,2.458434251,2.540604301,..
St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,51.77,55.57,65.56,..,..
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.2,14.7,14.3,13.8,13.4
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.8690585,102.9143332,105.4786164,96.06572847,92.86637912
Sudan,SDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,46,47.700001,50,51.5,53.200001
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.92499542,48.83090973,50.65546417,52.29756546,53.82707214
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.457548873,0.513960335,0.498365757,0.483235878,..
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,14.09999994,..,..,25.4
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.655921816,2.65023238,3.507166087,1.783457419,1.644621089
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.2,44.1,43,42,41
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,71.81590856,69.78439192,70.18317784,72.00791416,77.11203717
Suriname,SUR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,91.599998,92.300003,92.900002,93.5,94.099998
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.00204468,95.90665436,96.72870636,97.4,97.88735199
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.918302524,4.089342395,3.733560502,3.611192614,..
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,42.76382778,45.4,48.94517397,..,..
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.2,17.7,17.2,16.7,16.2
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,134.2157552,142.8391115,139.5050973,130.604698,139.9867899
Sweden,SWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.000332272,3.909066586,3.811011227,3.538009127,..
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,90.61019664,89.65094761,93.00626697,89.24696316,94.49344341
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.066502053,1.053016389,1.023179205,1.032246092,1.098943094
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.3,2.3,2.3,2.2,2.2
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,129.4305347,127.5231707,126.3951989,126.6219452,128.4911022
Switzerland,CHE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.712404478,4.730490994,4.569419203,4.401991044,..
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.4790556,89.13468774,89.68614767,91.8,93.14608695
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.643890851,0.657387011,0.656917773,0.632561531,0.699250733
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.7,3.7,3.6,3.6,3.6
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,135.5130156,134.1553264,131.1359393,126.5434466,126.7161621
Syrian Arab Republic,SYR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,98,97.800003,97.699997,97.400002,97.400002
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.82977295,89.69534302,89.56895447,86,89.32488251
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.446874775,1.514980876,1.702185507,1.647087511,..
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.97979724,31.86962727,34.25340193,..,..
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.6,25,18.8,18.9,18.4
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,79.52406813,76.43527339,89.99935539,101.0895154,113.5761609
Tajikistan,TJK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,77.400002,78.599998,79.699997,80.699997,82
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,98,99.19988251,99.3,99.3,99.63539124
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.563045813,0.687937716,0.717320532,0.80541954,..
Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.98,20.47,21.96,..,..
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.281982414,1.215139771,1.093906012,1.082302016,1.038329778
Tajikistan,TJK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32.6,31.8,30.9,30.1,29.2
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,100.4136726,108.5001937,111.5281656,..,..
Tanzania,TZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3,3.3,3.5999999,4,4.3000002
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.34278107,32.8,32.41840363,35.22945023,37.7
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.227066841,0.205846528,0.207828911,0.205634733,..
Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,10,13.50423285,15.99999943,19,20
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.091369867,1.093691934,1.055796282,1.055236597,1.01776679
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.9,39.7,38.2,36.8,35.8
Tanzania,TZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,77.04656442,75.48495237,73.09478999,77.24135223,82.20817408
Thailand,THA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,77.800003,78.599998,79,79.400002,79.5
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6,99.85212708,99.9,99.82,99.9
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.82859407,3.780122324,3.766228713,3.714039204,..
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,39.31612674,47.50496562,52.89192934,56.81748093,66.65241946
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.426581859,1.421440121,1.389954419,1.357573997,1.352707836
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.3,8.9,8.5,8.1,7.7
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,149.8111512,173.5054814,175.5964942,180.1826119,186.1585875
Timor-Leste,TLS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.5,9.5,10.5,11.4,12.6
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.28153394,76.5,83.23754883,89.03410339,94.71617889
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5099081,0.565903572,0.482602191,0.504741813,..
Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,23,25.24624959,27.49273173,..,..
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.190536013,1.039944466,0.916943365,0.762205693,1.23214145
Timor-Leste,TLS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.8,41.4,40.1,38.8,37.7
Timor-Leste,TLS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.0770458,122.3766657,125.2052269,115.8141255,110.2184718
Togo,TGO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,6.6999998,7.5,8,8.6000004,9.3000002
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.74192047,46.84999847,48,50,52.44109726
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.248526524,0.30626028,0.268884387,0.286471389,..
